UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,UMAP16,UMAP17,UMAP18,UMAP19,UMAP20,Spectral_Cluster
12.973512,10.7823105,4.622517,5.607023,4.458318,6.2810545,5.4638047,6.021865,5.6108966,4.6938095,6.097365,4.356435,5.5623803,6.564242,2.5812755,2.6830444,4.335246,3.8591132,2.1935172,3.2874947,0
-4.9774876,4.3449163,3.2727814,1.8288406,5.754084,5.3186674,3.3453789,5.884975,5.6490526,3.913861,8.3683195,1.5353662,7.3176355,8.882043,5.3915434,4.2494087,3.4833248,1.5734937,4.54897,4.5299664,2
12.971989,9.903804,4.2576895,6.5933256,4.6879253,5.2884583,5.4017997,5.2267,3.6648748,4.84043,6.208942,4.966189,4.7802515,5.7556043,1.7034543,1.6946628,4.663206,3.9672375,1.1710211,2.5510736,3
12.899996,9.561356,4.052352,6.545531,4.7515907,5.5068965,5.0518656,5.7408447,4.4668174,4.7705164,6.699137,5.0981092,4.528499,5.624173,1.8739634,1.8512229,4.703298,4.238355,0.96384966,2.8507059,0
12.914174,10.513585,4.5282598,6.510079,4.8760443,5.0958524,5.485378,4.5739503,3.0283117,5.0421457,6.11113,4.5259805,4.8116264,5.8101983,1.9277978,1.8374153,4.7922125,3.97883,1.7117815,3.0376747,3
12.999167,10.257793,4.21491,6.5011315,4.821271,5.457722,5.093159,5.5941687,4.342827,4.8092437,6.602613,4.9931846,4.5882897,5.653119,1.9280411,1.893299,4.6449957,4.1268587,1.1172652,2.952143,3
13.033462,10.471686,4.2268615,6.5273356,4.548943,5.8473873,5.2677784,5.818138,4.8144484,4.682475,6.3603935,4.826783,4.824107,6.0655265,1.872496,1.855761,4.4599357,3.8878255,0.9604037,2.735273,0
12.969895,11.059059,4.4783688,6.5761247,5.0723476,5.005281,5.22033,4.702272,3.1518147,5.0715766,6.513554,4.6527243,4.521827,5.4780946,1.9860737,1.8677838,4.820002,4.0579967,1.5744324,3.2887979,3
-4.795385,4.3649373,3.4012523,1.8478018,5.76072,5.204804,3.2530818,5.9537125,5.6707053,3.9236376,8.423248,1.5920444,7.2748847,8.809676,5.2949576,4.224655,3.5587573,1.6285751,4.451946,4.674215,2
12.616005,11.196644,4.188403,7.0156174,4.2592554,6.2720246,5.6036572,4.989738,4.2885895,4.9903693,6.470945,3.617679,4.88839,6.625588,2.0140352,1.7964631,4.6776304,3.7002354,0.97716975,3.4313345,3
12.910061,10.257231,4.146753,6.7374897,4.717797,5.4597564,5.231101,5.3383713,3.9737067,4.8684297,6.572179,4.8314786,4.5782466,5.7051754,1.7922221,1.7213888,4.706345,4.027651,0.9657797,2.8676834,3
12.807944,8.594947,4.2284784,6.0757318,4.8891873,5.274663,5.0879645,5.513047,4.2382,4.833662,6.4508977,5.080343,4.7212553,5.6748376,2.152982,2.1607633,4.823867,4.5288143,1.7044009,3.0584166,4
12.709355,7.155241,4.2955112,5.6904798,5.097991,4.857672,5.0288696,5.323138,3.8529763,4.8824234,6.3017387,5.317813,4.7483134,5.5063057,2.304835,2.352834,5.0107603,4.93711,2.2758675,3.1136668,4
-4.459336,4.4808493,3.4067674,1.6452808,5.511414,5.0679708,3.3018649,6.040709,4.946045,3.737527,8.012665,1.6511322,7.55847,8.155118,5.657093,4.192703,3.7253172,1.9285737,4.0346074,5.3148155,2
-3.651441,4.2761846,3.5742872,2.0414197,5.232074,5.641667,3.629545,5.430836,5.577174,4.2818117,8.045722,1.5809245,6.93334,8.410876,5.5748234,4.503924,3.5782483,1.6273407,4.6615825,4.44586,2
13.142978,11.0316305,4.468323,6.3283353,4.697522,5.6846194,5.272064,5.6582446,4.610416,4.724866,6.2079754,4.771196,4.8984003,6.0645084,1.9830272,1.9921927,4.4269724,3.8577807,1.3099356,2.8761153,0
12.677946,8.188962,4.288082,5.925407,5.050943,5.0935884,5.02772,5.2169547,3.9348867,4.956121,6.520703,4.943576,4.6568713,5.6102533,2.3583157,2.3264604,5.0008864,4.777347,2.1022666,3.4328737,4
-4.6216464,4.2859545,3.2028131,2.0186393,5.6534142,5.261735,3.230834,5.800458,5.418314,3.9933338,7.9503293,1.7649484,7.512649,8.491871,5.4662633,4.218021,3.6873562,2.2236373,4.515775,4.9267755,2
13.0104,10.440298,4.586405,5.594752,4.3687677,6.190496,5.5720186,6.0798173,5.473202,4.6430535,5.8859887,4.571803,5.6828094,6.537669,2.4170578,2.5782945,4.294553,3.7961967,2.1188366,2.8798208,0
12.58248,12.318038,4.138006,7.513251,4.1508,6.023331,5.755352,4.3033013,3.2552109,5.104002,6.4411535,3.3508782,4.7861643,6.6129775,1.6808251,1.4150839,4.767172,3.4480467,0.6057867,3.416883,3
12.961458,10.749726,4.458741,6.4428716,4.787037,5.4979544,5.335876,5.1285706,3.9558065,4.901105,6.290373,4.529334,4.8041825,5.9832034,2.0368094,1.9642134,4.652771,3.9743972,1.5149858,3.1288154,3
-4.3807297,4.4371986,3.4206188,1.6715428,5.5415845,5.1407366,3.3279874,6.005369,5.0451818,3.743484,8.05306,1.7219338,7.507337,8.221574,5.586769,4.261144,3.7919238,2.004892,4.1738095,5.177682,2
13.007639,10.986682,4.502589,6.7241807,5.035781,5.041617,5.2490454,4.654052,3.110181,5.0166554,6.3412485,4.5969234,4.459335,5.6968565,1.8461808,1.7119274,4.7917247,4.0438967,1.3735056,3.1555867,3
12.9337,11.219957,4.490784,6.5726566,5.100796,5.0091457,5.206158,4.622409,3.1050527,5.1187053,6.5898385,4.5531197,4.5055404,5.4542003,2.0563838,1.9175123,4.8546934,4.0678463,1.6520958,3.440514,3
-4.6076612,4.3024707,3.3412623,2.0084898,5.5675063,5.2722564,3.2894168,5.83238,5.532438,4.020484,8.200712,1.6451986,7.2936006,8.589565,5.454492,4.2729087,3.5869772,1.8732548,4.486365,4.87164,2
-4.7491455,4.2702613,3.1233997,2.1545885,5.4402404,5.3729796,3.3167622,5.621363,5.3564425,4.1693344,7.7752585,1.5872087,7.477692,8.42021,5.6915298,4.197407,3.464847,2.0360434,4.48732,4.994104,2
12.962585,9.999672,4.3602343,6.5600924,4.814865,5.1077986,5.401409,4.946384,3.3038063,4.92167,6.1719747,4.8826303,4.736922,5.699675,1.7604886,1.7244717,4.7362046,4.0232673,1.3807101,2.7044861,3
12.998822,10.353532,4.3323007,6.326351,4.4011965,5.8421707,5.561648,5.6583824,4.5468082,4.720454,6.037792,4.7297173,5.2138267,6.2076263,1.8960049,1.9528289,4.4350386,3.736729,1.3303853,2.5502505,0
12.896733,9.748495,4.059583,6.549885,4.7920184,5.4913936,5.0191936,5.710939,4.447421,4.7978935,6.7766323,5.0708294,4.493576,5.5657854,1.9143786,1.8787483,4.718749,4.24419,0.9935125,2.9478152,3
13.055927,10.501598,4.4094095,6.3433123,4.5166554,5.810404,5.4504733,5.6292014,4.6040273,4.7048526,6.0263085,4.6908607,5.073866,6.2830057,1.9227345,1.946101,4.4345427,3.822254,1.3085601,2.693059,0
12.755045,7.8107266,4.336388,5.6789036,4.933962,5.1874533,5.1217794,5.5059056,4.2721696,4.8325205,6.2498007,5.1212554,4.921009,5.7604756,2.352358,2.4131744,4.8691278,4.7262125,2.2199998,3.1282935,4
13.000888,10.241366,4.4508686,6.3215284,4.559517,5.52359,5.5976534,5.24732,3.926038,4.811624,5.909834,4.713136,5.1523814,6.107956,1.8801838,1.907667,4.535974,3.8055067,1.5535282,2.6005971,0
-5.1705823,4.385937,3.1509938,1.8803841,5.587728,5.3014064,3.343514,5.803089,5.3829265,3.9918363,8.044515,1.4201183,7.4795775,8.651163,5.6546326,4.143398,3.337414,1.5494151,4.3529286,4.8316007,2
12.985,10.508008,4.602937,5.4445024,4.35145,6.369157,5.519351,6.2661777,5.880932,4.617559,5.9598327,4.4807754,5.7475066,6.65625,2.589482,2.761039,4.270873,3.8496394,2.2445369,3.0779204,0
12.839001,10.403595,4.283626,6.7521214,4.9898505,5.098657,5.1855574,4.756328,3.2273538,5.0607004,6.649689,4.6469226,4.4001937,5.51003,1.9116063,1.7597203,4.906956,4.178488,1.3132701,3.2571175,3
12.818806,10.507759,4.39853,6.6526704,5.24665,4.8566966,5.0336,4.506317,2.9342837,5.1595864,6.7634706,4.5903535,4.227965,5.3532643,2.0710685,1.881438,5.0313764,4.3725,1.602861,3.613029,3
12.872172,11.327393,4.495108,6.7443666,5.0962543,5.1898904,5.1487875,4.5431166,3.228802,5.1112666,6.6286135,4.2564225,4.353876,5.7223244,2.079313,1.8660544,4.8910813,4.1306443,1.5068254,3.6627016,3
13.028731,10.935441,4.608582,5.7313433,4.4722357,6.1896424,5.438419,6.0060744,5.4695377,4.6880784,6.0602713,4.4374385,5.4753437,6.4809475,2.4456365,2.5433989,4.3059435,3.813973,2.003085,3.1298358,0
12.803891,9.955807,4.079767,6.6731358,4.7486157,5.6074724,5.085644,5.4699774,4.3411207,4.876216,6.7739115,4.7237496,4.4865346,5.770132,1.9700066,1.8654134,4.774879,4.2285037,1.0138113,3.1795013,3
13.024083,10.838253,4.4920306,6.104107,4.797009,5.6862903,5.192672,5.622355,4.702515,4.807458,6.3964033,4.6561227,4.922111,5.997947,2.25981,2.261693,4.541,4.0466475,1.6912379,3.259825,0
-5.055449,4.3684883,3.3339143,2.0434399,5.412443,5.2790337,3.3375244,5.760424,5.546125,4.174694,8.226681,1.2800633,7.2097354,8.668019,5.654512,4.1474347,3.1853032,1.2301688,4.2682395,4.9587536,2
12.850222,11.1171665,4.3164644,6.7573733,4.862312,5.472044,5.19437,4.9438443,3.756005,5.0199995,6.6903205,4.359522,4.490654,5.796151,2.024147,1.8573917,4.7928476,4.036072,1.2512842,3.4516706,3
12.999874,10.570714,4.3972483,6.11117,4.796746,5.573308,5.201225,5.630997,4.5394564,4.8183346,6.4791045,4.8445253,4.9176564,5.7553988,2.2062392,2.221719,4.575166,4.040237,1.6672231,3.1167169,0
12.806796,8.297201,4.189332,6.0739093,4.926509,5.1857157,5.040256,5.543482,4.185136,4.820101,6.4721994,5.210945,4.6613507,5.5883336,2.1123335,2.1309507,4.8525004,4.605261,1.668923,2.9895632,4
-4.7327895,4.2690897,3.1665163,2.0514762,5.6528983,5.2850075,3.239156,5.770772,5.4691987,4.027479,7.9641495,1.7164949,7.4992847,8.55333,5.480678,4.20433,3.620082,2.1579754,4.5380225,4.8893976,2
12.774978,8.168357,4.4467387,5.626318,4.941477,5.156113,5.2200966,5.3425922,4.090797,4.874044,6.143869,5.0046015,5.0336413,5.800788,2.398238,2.4571736,4.848568,4.624251,2.4047482,3.168542,4
13.083648,10.756437,4.3017817,6.749663,4.7772555,5.448388,5.1952047,5.383138,4.0653105,4.7959743,6.3721642,4.8434663,4.5392685,5.8795857,1.7199363,1.660334,4.5904603,3.9641805,0.8795781,2.8036532,3
-4.9950094,4.335869,3.1044333,1.9227118,5.6686764,5.3847857,3.3528206,5.7586155,5.467783,3.9782176,8.015874,1.583523,7.4921513,8.698715,5.552355,4.2220407,3.484489,1.8466138,4.579733,4.641447,2
-4.452287,4.48609,3.4210467,1.6337726,5.497503,5.0557804,3.3038507,6.0513015,4.9267364,3.7299373,8.019754,1.6446697,7.554692,8.136722,5.66725,4.193311,3.7259924,1.9145335,4.011311,5.3421025,2
-5.026954,4.3783298,3.351013,2.0584888,5.4416556,5.225823,3.2792518,5.814318,5.5508614,4.1524067,8.238784,1.3440014,7.2235565,8.658783,5.606107,4.150619,3.243246,1.309503,4.265577,5.002209,2
12.9304085,10.163435,4.170632,6.568027,4.7240953,5.511052,5.1960044,5.4962616,4.22532,4.8382993,6.5693965,4.8904543,4.654236,5.7116675,1.8959787,1.8508512,4.6668777,4.07037,1.1000134,2.9096265,3
13.080706,10.901645,4.480246,6.363169,4.604366,5.7524586,5.406033,5.5145564,4.4893575,4.745354,6.078129,4.60939,5.0017047,6.2358694,1.9670628,1.9647709,4.446147,3.8085368,1.3627412,2.8462262,0
12.921494,9.723052,4.0519013,6.5717306,4.703672,5.6436515,5.0413213,5.8453836,4.70289,4.7386785,6.6893506,5.034322,4.541569,5.7577753,1.8810581,1.8531352,4.652155,4.2130923,0.8756903,2.874489,0
13.065007,10.991023,4.368509,6.426968,4.4787493,6.157125,5.2592807,5.9790387,5.3295603,4.6345963,6.2637725,4.5483704,4.922654,6.4627113,2.0384295,2.0172095,4.354366,3.83563,1.0260564,2.9707477,0
13.004783,10.511615,4.591577,5.561051,4.3517313,6.2754507,5.5573497,6.1525526,5.646741,4.628815,5.910608,4.518447,5.703766,6.594612,2.4684336,2.630241,4.275732,3.7994614,2.133498,2.9469666,0
-4.2356696,4.271479,3.3237247,2.117603,5.3196836,5.5141006,3.471841,5.5178423,5.4476323,4.233142,7.883033,1.580935,7.2215724,8.405265,5.658647,4.350491,3.5105543,1.8386024,4.5848117,4.743275,2
12.958956,10.276494,4.223794,6.3727274,4.3895197,5.945261,5.463497,5.822071,4.7885265,4.6970854,6.238387,4.7651033,5.120891,6.135703,1.924395,1.9635706,4.448375,3.7809327,1.1914234,2.614084,0
12.921058,10.780304,4.373372,6.267352,4.993633,5.362409,5.066347,5.3119264,4.11642,4.9607396,6.764687,4.742248,4.6379704,5.5012465,2.2543478,2.1899524,4.7469573,4.171161,1.6786827,3.4526503,3
-4.85628,4.28807,3.1292973,2.053621,5.5254116,5.357987,3.3323658,5.685416,5.3870993,4.089356,7.888316,1.5567358,7.4806833,8.520028,5.646323,4.1921973,3.457244,1.9238199,4.478641,4.8945885,2
-4.3945866,4.4303107,3.4010065,1.7205524,5.522333,5.1091347,3.280638,5.9925365,5.0542,3.787629,8.014685,1.7148346,7.5272307,8.200371,5.5960894,4.22386,3.76368,2.0212915,4.1577644,5.2286386,2
13.024004,10.784258,4.2507944,6.6666255,4.4737835,5.990215,5.306716,5.754989,4.864842,4.6903987,6.2884355,4.5846105,4.809726,6.338033,1.8260902,1.7887958,4.4451585,3.8392756,0.8207122,2.8177497,0
13.12528,11.018752,4.462729,6.317511,4.707329,5.6728487,5.269575,5.635106,4.583278,4.741556,6.238529,4.761182,4.8977036,6.0341034,2.005586,2.0111876,4.4450607,3.870009,1.34549,2.91233,0
-5.024076,4.3816032,3.3062081,1.9379996,5.660625,5.270596,3.2842972,5.8764386,5.660768,4.0199857,8.333676,1.4726714,7.269872,8.844437,5.43886,4.201121,3.3765633,1.4682738,4.4667335,4.674574,2
-4.7824664,4.392959,3.3395004,1.7074714,5.7582846,5.228235,3.317108,5.975467,5.452546,3.803115,8.293956,1.6241299,7.4145823,8.693576,5.3984246,4.2442136,3.6258938,1.7227081,4.4190636,4.7002316,2
-4.6182895,4.2806067,3.1364412,2.1422498,5.5103464,5.3149714,3.2473598,5.6792655,5.3325243,4.115346,7.742287,1.7242861,7.541687,8.366258,5.6086097,4.1983085,3.6088672,2.2611556,4.502066,5.0383863,2
-5.049301,4.355599,3.1688068,2.0466206,5.5028706,5.3041725,3.2965937,5.734427,5.422792,4.116987,7.9643364,1.4563634,7.432477,8.581026,5.6613116,4.146479,3.3350873,1.6608633,4.382077,4.9401407,2
-4.560548,4.300029,3.238183,1.9956344,5.631561,5.2600813,3.245014,5.8118734,5.3973665,3.981826,7.9672112,1.7655867,7.4893336,8.4668665,5.470439,4.2350783,3.7013578,2.1965394,4.499467,4.9333186,2
12.940591,9.824941,4.108006,6.4833474,4.4869967,5.799697,5.3021355,5.879152,4.7318764,4.6847734,6.3939567,4.9682355,4.8749394,5.960004,1.8314854,1.8598008,4.531887,3.9610302,0.97696847,2.5849202,0
12.878883,10.929082,4.2393384,6.5057015,4.4769444,6.0531554,5.349859,5.6475625,4.814215,4.794156,6.507214,4.4083915,4.9361415,6.169136,2.0782533,2.0209985,4.528547,3.8171604,1.1918577,3.099503,0
13.010129,11.149279,4.3382044,6.875433,4.580359,5.637094,5.4317536,5.139222,3.9039438,4.8472824,6.2015014,4.4587617,4.721134,6.171841,1.6933476,1.6031551,4.5606112,3.7457604,0.89640826,2.824575,3
12.913396,9.584138,4.0289555,6.5487394,4.7051415,5.635584,5.0184484,5.8973494,4.74409,4.7234683,6.7056475,5.0895486,4.5299325,5.7298746,1.8792183,1.861697,4.657887,4.246079,0.8708049,2.8496168,0
12.867062,8.635476,4.3040314,6.1461687,4.9440393,5.027826,5.177901,5.2518916,3.7227807,4.863379,6.2631044,5.1560936,4.715135,5.606364,2.0045753,2.018121,4.838959,4.46815,1.7282947,2.8626804,4
12.890568,9.513765,4.029796,6.5751615,4.745999,5.5890985,4.9962683,5.817693,4.6512284,4.749827,6.7312136,5.0563493,4.4771028,5.7156954,1.8883905,1.8521171,4.7020216,4.297325,0.88462275,2.9136238,0
12.750406,11.244301,4.2641497,6.8522615,4.459766,5.9742436,5.482029,5.0244346,4.1247635,4.968091,6.461934,3.9490464,4.813964,6.3352413,1.9942259,1.8283643,4.667648,3.7739289,1.1223174,3.3414376,3
13.055047,10.3584175,4.385735,6.1128206,4.3314543,6.0398946,5.5710306,5.9607763,5.03041,4.6160207,5.9513283,4.771226,5.3827515,6.358446,1.9943511,2.1021922,4.31756,3.6916127,1.4434485,2.4982545,0
12.726705,6.9131546,4.2544036,5.6508226,5.1063623,4.8252378,4.984279,5.4505887,3.9276788,4.83754,6.3117433,5.4758835,4.7393003,5.4358253,2.2764616,2.3505678,4.997772,4.980859,2.233216,3.0048196,4
12.858058,9.767286,4.0579934,6.4928875,4.6925874,5.6987877,5.058735,5.82448,4.7379384,4.768073,6.7492642,4.9337935,4.5991483,5.7523184,1.9904705,1.9592056,4.680867,4.215157,1.0298948,3.0054338,0
12.87378,11.452137,4.6932263,5.6975245,4.33399,6.53326,5.5949707,5.7904305,5.6111903,4.7936773,6.102878,3.8274498,5.65534,6.819509,2.7169917,2.746557,4.328157,3.7094464,2.2840831,3.6013253,0
13.062423,10.802437,4.3180814,6.440954,4.487553,6.0026164,5.322319,5.8811913,5.019792,4.6604505,6.248126,4.6727104,4.9560094,6.2923484,1.9368341,1.9441957,4.3943357,3.8162997,1.0527774,2.7954867,0
12.97949,10.326893,4.2357416,6.3441715,4.3648725,5.9816365,5.480252,5.8790402,4.865088,4.675043,6.2054586,4.7792892,5.1643686,6.165765,1.9229486,1.9760959,4.4154,3.7469792,1.194251,2.5713742,0
12.983636,10.497743,4.5992475,5.442792,4.3506255,6.3711286,5.5181336,6.2712703,5.8853855,4.6157613,5.9632707,4.484507,5.747204,6.656551,2.5915763,2.7635052,4.271897,3.853598,2.2453377,3.0804672,0
12.733544,7.0870113,4.256072,5.6906843,5.0880303,4.8664436,4.996031,5.4452877,3.9452055,4.841093,6.3244104,5.43018,4.737634,5.460641,2.2688255,2.3350713,4.9834023,4.937062,2.1911082,3.0198178,4
12.966475,10.643358,4.387402,6.71988,4.8100824,5.2377934,5.378338,4.8633814,3.367664,4.9540825,6.253326,4.6356473,4.6493526,5.8239307,1.7769886,1.6845865,4.722324,3.9478924,1.2516054,2.9108784,3
12.715567,6.853869,4.304171,5.583248,5.128874,4.777551,5.015097,5.3668494,3.8343837,4.860877,6.255217,5.4410076,4.7852955,5.448324,2.321249,2.3962786,5.0143995,4.996728,2.372404,3.043299,4
12.779171,10.960326,4.2423067,6.9252696,4.529071,5.7132263,5.497765,4.8774967,3.7085686,4.9892015,6.409069,4.1527543,4.742576,6.140284,1.8473884,1.6905148,4.71933,3.8011181,1.0636249,3.1389136,3
12.955123,10.291689,4.465534,6.5836153,4.970193,4.966343,5.3538055,4.6588335,3.0083678,5.0117383,6.2134485,4.731323,4.6201386,5.659765,1.8381141,1.748524,4.8170285,4.0866327,1.5359181,2.9682128,3
12.741318,7.2627144,4.360838,5.6730156,5.1148896,4.766903,5.0947366,5.2007895,3.643088,4.89741,6.19402,5.324175,4.803961,5.4917946,2.2759924,2.3315938,4.998538,4.8784013,2.3590765,3.0425282,4
12.966973,10.836758,4.549031,5.7639537,4.4976473,6.208975,5.3808436,5.998242,5.513177,4.7145004,6.2071123,4.400994,5.3975644,6.4536977,2.5001829,2.5748801,4.3743267,3.8989105,1.9852831,3.2737105,0
12.655645,7.852056,4.22189,5.9749613,5.0445776,5.0834913,4.986487,5.2698007,3.967119,4.937753,6.5555344,5.009621,4.582242,5.595833,2.3083458,2.2754047,5.027588,4.852656,1.9898087,3.3860724,4
12.731085,7.5910487,4.3001895,5.7129936,5.0389175,5.0225034,5.0360713,5.421523,4.0756435,4.866233,6.345711,5.2190104,4.7868257,5.586671,2.340863,2.3832133,4.947167,4.8370643,2.2149687,3.172378,4
12.9446125,10.652893,4.5596743,5.5554037,4.310257,6.4949226,5.4994135,6.275632,5.973052,4.6244297,6.0620637,4.339994,5.676833,6.7443514,2.6112952,2.743058,4.280578,3.849809,2.1249661,3.2352169,0
12.966757,10.255285,4.2027707,6.527337,4.7872267,5.4527707,5.149275,5.516486,4.226744,4.8327928,6.5894485,4.949768,4.62322,5.649246,1.9133013,1.8758724,4.6625924,4.090565,1.1364623,2.93236,3
12.773278,10.951434,4.2106123,6.9037085,4.455419,5.8824787,5.4855175,5.0516396,4.0205855,4.9440913,6.427708,4.1147118,4.783499,6.2565284,1.8780797,1.7293609,4.6734905,3.7915063,0.99953055,3.1481714,3
12.934299,10.762602,4.58366,6.0791945,4.931959,5.4594007,5.2289596,5.176865,4.144354,4.9451566,6.377563,4.483305,4.8791933,5.9254723,2.3510814,2.3035426,4.692171,4.1433935,2.006506,3.4970727,3
13.022247,10.243006,4.214895,6.408163,4.4242754,5.9532833,5.367165,5.963697,4.9714756,4.638618,6.2403316,4.8613067,5.018097,6.171814,1.8726207,1.9160911,4.413261,3.8385608,1.0305917,2.5787063,0
12.725925,7.168016,4.377323,5.652597,5.1541123,4.7015076,5.087767,5.1268935,3.5395665,4.9199867,6.1917834,5.322218,4.7861433,5.4622154,2.2946043,2.3444695,5.032207,4.9221263,2.4275627,3.0832372,4
12.942278,10.631278,4.50635,5.8271794,4.506467,6.1809607,5.375032,5.9568324,5.444296,4.716267,6.224564,4.4249835,5.340165,6.45168,2.4576612,2.5204597,4.418322,3.942072,1.9163395,3.2598808,0
12.818226,10.354526,4.2882032,6.380074,4.913795,5.4501805,5.0993805,5.2478456,4.115112,4.9669347,6.750747,4.6265597,4.6077847,5.653726,2.2193778,2.1186967,4.807156,4.243723,1.5708659,3.4653633,3
12.996729,10.369965,4.403525,6.356117,4.5390716,5.6279645,5.5408554,5.37441,4.1450562,4.7942114,6.019776,4.6963325,5.1108255,6.115588,1.9008703,1.9208739,4.5174212,3.8064141,1.4483926,2.6622686,0
12.937676,10.162249,4.4035206,6.6279416,4.995366,4.897177,5.307755,4.6713724,2.9334822,5.02156,6.2973857,4.8208747,4.544936,5.5393305,1.798821,1.7109238,4.8520346,4.1292415,1.4607356,2.937228,3
12.69892,7.007019,4.2756453,5.649197,5.1163864,4.84741,4.988832,5.376949,3.9050262,4.872228,6.3376613,5.370111,4.7340508,5.4698486,2.3298886,2.3847203,5.021485,4.989287,2.294404,3.1282673,4
12.907743,11.082407,4.50614,6.199621,5.094453,5.281209,5.076519,5.06972,3.89601,5.0398793,6.733705,4.56043,4.642844,5.528965,2.3709834,2.279687,4.795185,4.1924515,1.9373776,3.6856527,3
-4.7573695,4.435247,3.3148928,1.7118857,5.762021,5.2207394,3.285185,5.9788814,5.3867993,3.796072,8.179414,1.6944695,7.484251,8.626119,5.406611,4.241047,3.6755908,1.8519523,4.4350014,4.718967,2
13.048443,10.306575,4.278781,6.322277,4.406938,5.9109507,5.4543977,5.912179,4.855954,4.6416674,6.1232457,4.8773727,5.14172,6.1680865,1.8772445,1.9474199,4.383769,3.7638764,1.170444,2.4885342,0
-1.0777762,5.292689,4.292808,5.9634204,6.043004,3.4763494,9.032287,5.0553703,8.818079,2.5039632,5.195313,7.3151083,4.7817426,-0.1264473,2.3968923,5.3330154,3.9727323,7.5916934,6.329984,6.717387,1
12.96932,10.181484,4.2163453,6.334502,4.3502064,5.997467,5.474436,5.9204082,4.916808,4.661736,6.1999493,4.8008466,5.167138,6.182996,1.9190047,1.9781814,4.417072,3.7725267,1.1780455,2.5486948,0
-4.7610674,4.366567,3.229909,1.8492663,5.6432796,5.2624273,3.2992997,5.8542485,5.319066,3.9129171,7.9975495,1.646966,7.523096,8.512037,5.540105,4.209537,3.6042783,1.9361668,4.412155,4.874573,2
12.994204,10.370034,4.271069,6.6712737,4.6356325,5.443717,5.4094315,5.2631717,3.837565,4.8338566,6.2333174,4.816676,4.7864313,5.880702,1.7137012,1.6841525,4.60942,3.8761094,1.0666968,2.6370528,3
12.8807125,10.475569,4.2290435,6.765848,4.849743,5.225504,5.257662,4.956967,3.4347942,4.9920387,6.5902524,4.7336316,4.5186877,5.553261,1.8256589,1.716276,4.8079286,4.040519,1.1650287,3.02658,3
12.881017,9.635042,4.023005,6.518042,4.6171694,5.7537594,5.089803,5.936687,4.8461566,4.7123675,6.674259,5.0053625,4.63476,5.813867,1.9090354,1.9005206,4.6323543,4.176182,0.90704656,2.8379238,0
12.993355,10.11645,4.189548,6.41002,4.5352616,5.898528,5.216695,5.974473,5.0238447,4.659383,6.3940945,4.879419,4.853278,6.099799,1.9352369,1.9536519,4.4823103,4.0024858,1.0212528,2.764457,0
12.711553,6.9145417,4.343336,5.5341306,5.129569,4.791339,5.0400496,5.3288817,3.8357768,4.874431,6.224286,5.3832684,4.830777,5.4852824,2.3675535,2.4424844,5.011882,4.9857492,2.4685214,3.0967283,4
12.988826,10.222812,4.359436,6.550582,4.7021046,5.3314695,5.428861,5.1294293,3.6672356,4.8614244,6.13124,4.7976713,4.828053,5.8877153,1.7775023,1.7528766,4.6422806,3.9347286,1.2973545,2.6925979,3
12.842272,10.594331,4.286485,6.8833556,4.6901546,5.341272,5.474116,4.713662,3.235966,5.0133133,6.3240757,4.4348555,4.6630616,5.8833375,1.7479471,1.6147407,4.7808537,3.8924975,1.1539305,2.9621718,3
12.895543,9.897253,4.099963,6.4223213,4.6883755,5.759269,5.0442257,5.9104276,4.9128485,4.742893,6.7122517,4.9268875,4.6424556,5.820942,2.0362685,2.0159774,4.631613,4.207559,1.0716879,3.0324833,0
12.971267,10.435853,4.2642393,6.1332116,4.424399,6.360859,5.167413,6.3702855,5.9506264,4.583471,6.433386,4.598722,5.045598,6.467301,2.2321036,2.2813714,4.359013,3.9962225,1.2211698,3.087189,0
12.82073,11.918358,4.4089456,6.975952,4.633352,5.6989846,5.493242,4.605383,3.4968674,5.0553203,6.3901515,3.872051,4.6783543,6.1883416,1.9241337,1.7210354,4.702319,3.715576,1.1855462,3.3895073,3
12.991523,10.418927,4.527517,5.6664133,4.4304867,6.0903854,5.4975734,6.048547,5.346318,4.677174,6.0156536,4.6482544,5.563311,6.3666854,2.3896968,2.5344453,4.346851,3.847075,2.030245,2.8853447,0
12.551925,12.504843,4.115653,7.5576963,4.124059,6.0645266,5.7727437,4.241834,3.26017,5.1224747,6.4494376,3.21272,4.793209,6.6849985,1.6765145,1.3943937,4.777621,3.4181054,0.59177876,3.521612,3
-4.4134517,4.4667387,3.416929,1.6513864,5.4967227,5.081946,3.3331995,6.029766,4.939979,3.7434187,8.002696,1.6793423,7.549661,8.133524,5.6651206,4.2276936,3.756036,1.9591643,4.038011,5.3221354,2
12.783869,7.879893,4.3247423,5.8329687,4.9644756,5.037736,5.148331,5.347178,3.9345443,4.8538265,6.217998,5.1855907,4.8377833,5.6604195,2.2070665,2.252728,4.889236,4.6757984,2.0843675,2.992372,4
12.958167,10.270805,4.2145767,6.5573115,4.783932,5.451434,5.171915,5.4499955,4.161122,4.8471355,6.562859,4.896477,4.623116,5.6871,1.9060699,1.8562987,4.6723456,4.0831037,1.1376296,2.948501,3
