UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,UMAP16,UMAP17,UMAP18,UMAP19,UMAP20
12.781554,12.130575,5.092922,3.0749962,5.611909,6.1024494,5.8222055,7.253929,4.658071,3.5994532,6.887198,4.3051066,4.1603675,3.55391,3.4008029,3.5529523,5.6301556,4.837863,0.450966,1.8824145
-4.17006,5.7129197,5.0581923,6.3535366,4.2525954,3.196333,-0.70494574,5.594763,7.137594,4.7718735,6.8962297,2.8087997,8.308566,8.407028,5.8822956,4.4670835,3.313104,3.205813,4.72519,5.699258
12.890327,13.289129,4.943555,3.5461133,5.7468176,5.3904104,6.164914,5.458727,1.299652,3.7482488,7.045886,3.577776,3.7655365,2.5096905,2.9088864,2.9302006,6.7645736,4.107813,0.18074262,2.013665
-3.9645166,5.5395722,5.0696917,6.134206,4.2693076,3.3601289,-0.34909126,5.5618224,6.8459945,4.807611,6.932362,2.5945423,8.062492,8.239192,5.8167167,4.461571,3.2727265,3.1848285,4.696704,6.053853
-3.7203581,5.4473195,5.108179,6.2725077,4.2752657,3.3017063,-0.22723654,5.55172,6.822661,4.816787,6.863319,2.6952324,8.025819,8.257399,5.7661767,4.4431114,3.3547416,3.1811152,4.7490115,5.8769016
12.905529,12.822673,4.954766,3.3565662,5.7797766,5.7150335,5.9229884,5.872152,2.138343,3.557395,7.2903986,3.828903,3.957019,2.7613738,3.3373835,3.5176022,6.530458,4.2920365,0.6727436,2.322554
12.545886,11.786247,4.919514,3.5166705,5.912038,5.5343575,5.963546,6.11035,1.8493509,3.4095013,7.1030936,4.021367,3.4232082,2.7332878,3.020745,3.2472448,6.656012,4.9690332,-0.119935215,1.7727656
-4.1150317,5.6980934,5.0194283,6.195449,4.2327313,3.2782636,-0.65416884,5.64685,7.101775,4.7967014,6.8867517,2.6507177,8.157483,8.353936,5.9582086,4.510308,3.2357879,3.268221,4.6465473,5.98234
12.512822,10.273061,4.941589,3.3824856,5.887545,5.2937446,5.934157,5.9526725,2.0026772,3.5712323,6.832016,4.4628315,3.5904636,3.1489778,2.9730067,3.1870959,6.5194883,5.359444,0.6696236,2.0259638
12.871044,12.245183,5.2426815,2.7204227,5.8059497,5.617221,6.2360973,7.1142116,3.2608066,3.6439817,6.6224217,4.561736,3.8078535,2.616243,3.1478271,3.1108181,6.1474524,5.0879426,-0.21972589,1.2730482
12.395494,8.197955,4.9242167,3.2862198,5.9370675,4.943767,5.8584976,5.5881066,1.775463,3.6850846,6.604201,5.019928,3.6743522,3.588848,2.918869,3.1799564,6.5208673,5.9291067,1.6588925,2.3807466
12.72133,10.493334,5.0853252,3.0125775,5.8722806,5.17025,6.1066546,6.086799,2.1389096,3.7240434,6.6117945,4.694255,3.752805,2.9601648,2.9626982,3.0390875,6.455109,5.3335443,0.7807865,1.8794771
12.84563,12.141866,5.158763,2.925816,5.660842,5.915501,5.973962,7.153154,4.199297,3.663151,6.761966,4.423429,4.1145277,3.2587457,3.3216999,3.3825667,5.7763257,4.878778,0.37552014,1.7368503
12.595719,10.67976,4.99683,3.245373,5.8895273,5.4037366,5.9543,6.196955,2.2864318,3.5388694,6.864024,4.4746766,3.6369298,3.0409331,3.0604255,3.26299,6.451902,5.2980022,0.534601,1.9249907
12.442242,9.081677,4.9621305,3.2665803,5.958785,5.0786724,5.9241695,5.857577,1.8521609,3.5905375,6.6869364,4.838277,3.5397396,3.2822719,2.9131649,3.1539679,6.5494103,5.772874,1.03515,2.074525
12.612957,12.119239,5.108183,3.1301827,5.771575,5.7741737,6.0972505,7.1721263,3.4094646,3.5323184,6.730561,4.295488,3.6277218,2.8889043,3.0816119,3.143036,6.103774,5.1496463,-0.5816773,1.2479326
12.822496,12.333564,4.969192,3.3297186,5.587265,6.0528455,5.7399416,6.5422764,3.8347769,3.6383245,7.1360564,3.9941032,4.277367,3.5194504,3.4982505,3.6964,5.8756833,4.4588685,0.9742293,2.4219613
12.726663,12.922533,5.0796866,3.3019965,5.595528,5.683632,6.241571,6.774474,3.2275147,3.8301752,6.581223,3.9271462,3.856286,2.94455,2.942788,2.8283043,6.081812,4.6265597,-0.47185126,1.3789518
12.591127,10.117162,4.939049,3.326255,5.803214,5.451264,5.8116856,5.9954534,2.5867414,3.622826,6.8893538,4.509797,3.8976626,3.4727857,3.1818924,3.4293518,6.2897167,5.2499733,1.2489891,2.3822958
12.452154,10.277777,4.9326487,3.4401596,5.8868413,5.245667,5.972486,5.970232,1.9387306,3.5848806,6.761687,4.4444165,3.4998226,3.127345,2.871967,3.0607514,6.5385246,5.405904,0.46432278,1.8932751
13.093315,12.711713,5.164849,2.9225473,5.726549,5.3430467,6.267642,6.034717,2.2274594,3.8858955,6.701592,4.2012186,4.051383,2.5937877,3.022809,2.938869,6.4236417,4.458802,0.56698835,1.8556012
-3.7661793,5.430254,5.119553,6.2194486,4.2755795,3.3324904,-0.21409431,5.582424,6.8020635,4.819803,6.9092946,2.6435826,7.9827585,8.26631,5.7763376,4.450478,3.3019001,3.1691377,4.7092886,5.996635
12.983935,12.7452345,5.098012,3.0629141,5.8168516,5.2117167,6.3436503,5.7667,1.3608416,3.8189394,6.773381,4.083136,3.8049042,2.2737458,2.9656246,2.8701909,6.7503085,4.4954014,0.25633156,1.7718933
12.6722975,12.249915,4.9908795,3.3369234,5.831781,5.7521567,5.9462223,6.4974747,2.6282775,3.4417331,7.0970254,4.046872,3.653433,2.8323736,3.1908712,3.3862214,6.3873005,4.839625,-0.057391588,1.7707027
12.930581,12.877047,5.092941,3.1060212,5.777964,5.2654223,6.376207,5.9213114,1.550179,3.840557,6.7133236,4.023643,3.7859004,2.3068178,2.9461043,2.8142097,6.680491,4.5024123,0.028639719,1.6484677
12.843615,12.422527,5.0928664,3.0826092,5.7689104,5.650829,6.0908737,6.539588,2.7821202,3.629898,6.8829694,4.185642,3.861493,2.770118,3.1805205,3.2384295,6.29516,4.753812,0.13623425,1.729999
12.590199,12.153271,5.0398464,3.2909923,5.815493,5.7290006,6.0440125,6.843964,2.935745,3.4757903,6.8787446,4.1386733,3.5395122,2.839046,3.0452666,3.1718147,6.275514,5.048425,-0.5183408,1.3877227
-3.87639,5.713065,4.991186,6.5429535,4.174845,3.1488748,-0.8157869,5.801487,7.41169,4.7861648,6.757319,2.9942682,8.176447,8.668195,6.0216246,4.588572,3.2056391,3.3892663,4.6484294,5.619307
12.48452,9.753948,4.920289,3.4097903,5.8588185,5.1929464,5.9160004,5.7845454,1.9637626,3.6525316,6.7439456,4.5535884,3.6625779,3.3354037,2.9390004,3.1475964,6.4905257,5.4407663,0.99828064,2.1847453
12.791872,12.1971245,5.006784,3.2510593,5.605367,6.131144,5.7258744,6.8498883,4.2318015,3.5772228,7.0993505,4.1146927,4.239294,3.5715747,3.512014,3.7239478,5.7593474,4.616465,0.8025515,2.261296
12.472377,9.575421,4.937349,3.350579,5.8588,5.2473917,5.878837,5.957683,2.2528121,3.628236,6.726473,4.650128,3.679567,3.4235325,2.9775455,3.2066238,6.3920975,5.5468063,1.024827,2.1607254
12.488053,11.576597,4.9352245,3.4877992,5.944357,5.5665984,5.936905,6.3082104,2.0572994,3.3461802,7.0856237,4.131634,3.347209,2.7653778,3.0125322,3.2683046,6.602489,5.135653,-0.25065792,1.6538666
12.409137,9.180564,4.908997,3.4153988,5.912581,5.1018257,5.8938766,5.7249722,1.793645,3.6170847,6.7184525,4.6920447,3.5673425,3.3756251,2.897226,3.141022,6.5469375,5.658425,1.0691762,2.1814802
12.808659,12.330452,5.1165314,3.0510368,5.5576224,6.2061925,5.8235927,7.392283,4.948495,3.6374433,6.869954,4.2922654,4.275595,3.6064262,3.4759848,3.586949,5.4954,4.7323728,0.51076406,1.9151305
13.0006695,12.308714,5.2009735,2.7735577,5.7940536,5.465668,6.2275753,6.5111337,2.6389494,3.7420442,6.7105618,4.4433737,3.957588,2.586162,3.1586938,3.1216352,6.329409,4.813941,0.35384366,1.671181
13.002078,13.123075,5.065052,3.2347653,5.8116245,5.454226,6.12227,5.8488383,1.8609402,3.6633914,7.0285025,3.8996484,3.8011582,2.4987428,2.971425,3.044461,6.6058836,4.2998004,0.26605588,1.8792183
13.048779,12.553624,5.116925,2.9865677,5.908415,5.1270895,6.2947125,5.600956,1.0843624,3.73999,6.8701177,4.194169,3.747935,2.1734123,2.9486868,2.929145,6.8712783,4.540538,0.4530129,1.8468741
-4.161673,5.7509084,5.148467,6.4237065,4.2304974,2.9666703,-0.9584215,5.7730594,7.3557825,4.8101315,6.8814507,2.675614,8.246019,8.455411,6.0876203,4.4869046,3.3498518,3.247444,4.5817666,5.787676
12.407544,11.524088,4.943147,3.4838138,5.979533,5.7204676,5.86895,6.671027,2.4681165,3.2108533,7.1419415,4.1730614,3.2365148,2.810775,3.0556407,3.3785803,6.5025883,5.3028393,-0.5508876,1.4786935
12.720658,12.585816,5.133429,3.1117787,5.777208,5.865979,6.042211,7.1856456,3.5979903,3.4889128,6.845483,4.2092223,3.6700366,2.8717852,3.0885067,3.1991704,6.055919,4.946157,-0.54794,1.276173
13.020132,13.095924,5.0222406,3.2948403,5.8663173,5.385156,6.0928173,5.5175743,1.3050562,3.6176429,7.17088,3.8423538,3.7686713,2.370264,3.014666,3.1308796,6.810826,4.220159,0.4672486,2.0785954
12.680933,12.139189,5.0350404,3.2163496,5.911752,5.6389227,6.025851,6.538323,2.3559785,3.405446,7.041625,4.1675124,3.5151045,2.614348,3.1208036,3.3027892,6.5061197,4.997581,-0.25700116,1.5701164
12.812974,13.051411,4.962693,3.4637487,5.7360516,5.4782844,6.1768394,5.815741,1.6965373,3.7274039,6.9652967,3.699338,3.7589905,2.5785313,2.9886856,2.9918745,6.6378274,4.3247957,0.012395318,1.8725175
12.642726,13.110474,5.0671926,3.4239254,5.6111436,5.747101,6.216849,6.9202476,3.3801396,3.759254,6.593345,3.830751,3.688649,2.9641829,2.813866,2.740851,6.040894,4.6523657,-0.87694764,1.1526568
12.87895,12.56593,5.0965047,3.0603125,5.9088545,5.707933,5.986088,6.510951,2.5821667,3.4124362,7.1427975,4.19864,3.698953,2.5747924,3.2226493,3.4232306,6.4386654,4.7512364,0.08580606,1.7324419
12.809286,13.160213,4.886593,3.7224584,5.777565,5.5143895,5.99909,5.4745736,1.4301429,3.5951633,7.228453,3.4939888,3.663103,2.6536539,2.9154432,3.0750077,6.75269,4.133381,0.14329651,2.0934703
12.538557,10.537047,4.969461,3.3249674,5.880455,5.4095144,5.922764,6.180332,2.3110025,3.5317204,6.862059,4.4557986,3.6104581,3.13262,3.0334978,3.2545626,6.4335914,5.334978,0.53179234,1.9429141
13.073828,13.350288,5.04761,3.2633955,5.774041,5.365726,6.18813,5.536609,1.4651227,3.7723083,7.0208154,3.7879179,3.9066138,2.4138796,2.984929,2.9903429,6.714313,4.088572,0.47071138,2.0462396
-3.6623168,5.7181087,4.9762983,6.2710238,4.261695,3.0429313,-0.5397982,5.31457,6.998968,4.8628645,6.42615,2.523617,8.248739,7.8405066,5.979913,4.390876,3.840238,3.3746514,4.9113517,5.429331
-3.8401704,5.549577,5.057522,6.2653875,4.22752,3.3240738,-0.38528275,5.667344,6.961117,4.8091874,6.9169374,2.7302916,8.044249,8.379515,5.8374214,4.5238085,3.2179189,3.2425237,4.658473,5.965682
12.473019,9.950959,4.963536,3.3178296,5.945893,5.260643,5.923962,6.060086,2.019571,3.5128462,6.8097034,4.6138067,3.4976146,3.1312618,2.9515228,3.199111,6.5274096,5.5572157,0.6123419,1.9259665
12.749171,12.489885,5.116254,3.1251774,5.615876,6.017319,5.9643455,7.263328,4.307863,3.6418555,6.7862606,4.201029,4.0265903,3.2924886,3.2572155,3.3199475,5.74142,4.799686,-0.04077867,1.5983499
-3.9504144,5.841401,4.9069734,6.5428405,4.153681,3.1486497,-0.9352053,5.7532544,7.5002785,4.774459,6.6714044,3.0386355,8.281437,8.638834,6.0608974,4.61101,3.2444098,3.4592512,4.686769,5.508516
-3.9234958,5.7122564,5.0480886,6.7353783,4.192306,3.0700347,-0.8554824,5.8003983,7.465693,4.7536206,6.8132844,3.19958,8.307874,8.790937,5.932082,4.5602427,3.2295766,3.318136,4.7033587,5.3709254
12.681863,13.41534,4.9239273,3.770493,5.485588,5.64168,6.2151933,6.0935335,2.6006339,3.9500084,6.689391,3.3992474,3.9143353,3.074102,2.8245714,2.6976721,6.2281466,4.1433105,-0.30971092,1.7232609
12.419976,11.651725,4.9507847,3.4939084,5.930243,5.7836905,5.8629804,6.768464,2.7402592,3.245176,7.1110835,4.1336374,3.3041828,2.9089773,3.0614595,3.369136,6.39548,5.246404,-0.5608592,1.4717408
12.758892,13.18992,4.9929976,3.52392,5.56098,5.486795,6.307987,6.096456,2.3434405,3.9662702,6.6085553,3.6404743,3.8825433,2.8455331,2.8269746,2.6569889,6.3411345,4.2989793,-0.25188625,1.634105
12.840867,12.787969,5.0036664,3.390286,5.6904597,5.5879207,6.077759,6.07102,2.3858004,3.7250905,6.9260035,3.8345804,3.8829198,2.8711836,3.0225275,3.0724688,6.3858438,4.4149146,0.21084914,1.9129381
12.809488,12.768314,4.94099,3.4453733,5.7887764,5.6062207,6.0151463,5.853343,1.8567045,3.5843644,7.172502,3.7838852,3.787174,2.6726136,3.1753147,3.3041234,6.6157484,4.391935,0.28888673,2.0988665
12.847069,12.268262,4.9743114,3.2855437,5.6333714,6.09896,5.6979055,6.5464005,3.8395092,3.562026,7.2454033,4.0387397,4.2873116,3.4828074,3.5948374,3.8413568,5.911793,4.4725738,1.071315,2.5067239
-3.383236,5.5071783,5.020219,6.577196,4.153604,3.2289305,-0.36548793,5.808619,7.165214,4.826441,6.745418,3.0278544,7.9640436,8.596069,5.870572,4.6236997,3.226083,3.398557,4.6583815,5.660265
-4.164417,5.698093,5.2178607,6.5794144,4.248345,2.9164488,-0.9764855,5.8217077,7.4078526,4.786036,6.950971,2.8318555,8.285115,8.617168,6.0323567,4.467524,3.3109777,3.183087,4.594029,5.6630054
12.556903,11.828405,5.001799,3.334559,5.9073567,5.6227875,6.011514,6.5746083,2.3768604,3.4016488,6.979576,4.1839113,3.4279816,2.721403,3.0554996,3.2327871,6.493595,5.130876,-0.37921214,1.5093931
12.812524,12.300303,5.1173944,3.0389688,5.6217484,6.1625724,5.8218403,7.3053336,4.722004,3.5798728,6.9296465,4.316611,4.2015996,3.4808934,3.4733372,3.6136787,5.607938,4.7615266,0.46841276,1.9063332
12.817569,12.919005,5.1394286,3.1065373,5.8367586,5.9138427,5.967859,7.0500755,3.4849632,3.3947585,7.0352025,4.1361365,3.6570802,2.7735734,3.1145642,3.3067052,6.1271505,4.769877,-0.4272841,1.375329
12.986754,13.434381,4.976351,3.4548218,5.853915,5.376431,6.1005073,5.3838606,1.1026182,3.6158829,7.211581,3.6365438,3.6664724,2.3330848,2.8878655,3.0160558,6.8681445,4.0754075,0.19896446,2.0016823
-3.4185362,5.5016484,4.990259,6.4129443,4.190158,3.3076243,-0.21234839,5.6162386,6.948843,4.8312807,6.70919,2.8850753,8.001047,8.342902,5.791245,4.559798,3.3512921,3.355183,4.7570996,5.679925
-4.1478047,5.6628385,4.998033,6.1818476,4.2867565,3.3918803,-0.43931258,5.4129624,6.8767266,4.754502,6.9005995,2.7696142,8.311396,8.241648,5.735328,4.4284496,3.3232028,3.1649048,4.8357344,5.760739
-4.222419,5.863148,5.0264893,6.4864006,4.1960917,3.039514,-1.077311,5.782209,7.4987206,4.776737,6.820128,2.8721728,8.339808,8.595147,6.102846,4.543484,3.270086,3.3429012,4.620089,5.6473994
12.842748,12.278974,5.001335,3.2506702,5.5951943,6.084397,5.7459054,6.665955,4.017599,3.6254916,7.1227827,4.0737667,4.308635,3.526074,3.540286,3.7322605,5.8238163,4.5033607,0.98106384,2.3944805
13.020616,12.471485,5.2054358,2.8177114,5.749734,5.424481,6.268184,6.4492903,2.6612298,3.8228505,6.6286755,4.371745,3.9838977,2.627863,3.0574977,2.977198,6.294154,4.7175927,0.3183081,1.6304183
-3.931597,5.7720494,4.9837537,6.360847,4.1489277,3.125298,-0.9316794,5.8938494,7.46129,4.827655,6.7507653,2.716026,8.054846,8.563998,6.2004156,4.629221,3.17649,3.4598858,4.507919,5.958357
13.011543,12.4259405,5.2080355,2.8096774,5.7628837,5.4520035,6.2431555,6.506979,2.7404726,3.7886093,6.6519647,4.3941345,3.965781,2.6437619,3.0702827,3.0142088,6.277082,4.7557244,0.3006189,1.6168587
12.474736,8.728578,4.9431853,3.2675364,5.885435,5.084818,5.8621993,5.724107,2.0575187,3.6895564,6.6549973,4.8889813,3.762486,3.5597577,2.9955246,3.234483,6.424815,5.73068,1.5524194,2.3773062
12.811553,12.582778,5.0264945,3.2753654,5.64997,6.090667,5.79238,6.8065224,3.962328,3.5486822,7.1232963,4.0259066,4.1189384,3.340766,3.4188185,3.6146545,5.880864,4.5214405,0.504576,2.0942562
12.699551,12.270225,5.0361714,3.2340565,5.877909,5.54488,6.108579,6.4025645,2.1697352,3.5072086,6.9469924,4.124057,3.5447767,2.5616248,3.0500305,3.1549585,6.5443435,4.90917,-0.26073867,1.5549128
12.694052,13.159561,4.945331,3.6443925,5.591141,5.5763135,6.2049985,6.0856476,2.3496587,3.8544652,6.758489,3.5669627,3.8074355,2.8996465,2.8648777,2.784107,6.36164,4.3020334,-0.28706318,1.697528
12.847825,12.900255,5.004709,3.3309639,5.8150573,5.5777416,6.07649,6.0295057,1.9626507,3.5757968,7.0916467,3.863015,3.7258341,2.5622013,3.09171,3.1982317,6.5949035,4.4592333,0.071373604,1.8647543
-3.909933,5.568345,5.1240344,6.537547,4.272836,3.160036,-0.5448375,5.6148615,7.113629,4.762337,6.8789744,2.9910154,8.257251,8.5278635,5.7924356,4.4422865,3.3279011,3.1698074,4.782123,5.5259404
12.896528,13.061345,4.971281,3.3961709,5.758695,5.610124,6.043682,5.8415995,1.9377453,3.6351051,7.151124,3.747181,3.8724017,2.6530147,3.1609368,3.2616756,6.5815954,4.257116,0.35114515,2.1022604
12.511508,10.011222,4.925569,3.4092443,5.858605,5.2068872,5.93976,5.7773457,1.9034026,3.650091,6.7675495,4.4907236,3.6563382,3.2515323,2.9401166,3.1354415,6.5196333,5.360454,0.9075599,2.1527925
-3.7507708,5.6810126,4.956098,6.30949,4.2564735,3.2029436,-0.44526145,5.3577394,6.96877,4.810589,6.572682,2.7330015,8.272708,8.056214,5.8469505,4.428666,3.6219242,3.3194616,4.90932,5.457718
13.056603,12.930003,5.061534,3.1418343,5.7318788,5.4894075,6.1168604,5.8118825,2.0751042,3.7795675,6.987581,3.9685943,4.0675225,2.6594536,3.1603312,3.1800506,6.4968452,4.244632,0.7424364,2.1627314
12.530934,11.887048,4.9043837,3.5860837,5.8933554,5.540725,5.959845,6.0764813,1.8537054,3.421784,7.1023574,3.9514709,3.4141197,2.763739,2.9800754,3.2039025,6.649029,4.912629,-0.17085826,1.7672678
12.966124,13.037359,5.0905666,3.129738,5.77855,5.294824,6.3411074,5.87291,1.5742354,3.823101,6.7737207,3.9729562,3.8029954,2.318453,2.943453,2.8390958,6.674527,4.40797,0.077248715,1.6976211
12.529034,10.284127,4.907936,3.470724,5.8165064,5.287318,5.9140186,5.767214,2.0150516,3.6624534,6.8147187,4.3718314,3.7200973,3.3088918,2.9743025,3.1697335,6.4710097,5.220866,0.9222104,2.2189476
12.851088,12.8640585,5.1780677,3.0387752,5.811977,5.712111,6.1157575,6.939793,3.2714684,3.5511293,6.8079114,4.205678,3.6636868,2.6986792,2.9539292,3.0292127,6.1580105,4.792111,-0.45894927,1.2458959
-4.176391,5.6967163,5.210581,6.542774,4.249056,2.9387183,-0.9512003,5.805781,7.373673,4.78815,6.9577866,2.802638,8.278175,8.583717,6.0229125,4.46723,3.31078,3.179947,4.594408,5.6965866
12.343002,12.266905,4.9155974,3.858896,5.612211,6.368244,5.6125174,7.241993,4.5901656,3.383283,7.15329,3.8265038,3.7954512,3.7594144,3.3166077,3.569649,5.664456,4.8056135,-0.29423484,1.8364334
12.402975,9.078723,4.9167333,3.3922625,5.91506,5.098315,5.8911667,5.7556443,1.8363851,3.617224,6.6999426,4.737307,3.571663,3.4014535,2.8999403,3.144862,6.5249863,5.70676,1.0913407,2.1754937
12.702485,12.499348,5.0115013,3.3491666,5.5713983,6.2470837,5.7357173,7.1751595,4.682225,3.5503342,7.0368433,4.0153775,4.1356564,3.6416917,3.4072223,3.6041434,5.6141653,4.6236267,0.3168336,1.9754317
12.65948,12.717105,5.0976934,3.266704,5.756843,5.789093,6.0949,7.0449886,3.4041827,3.5483146,6.7715597,4.0665364,3.580842,2.8755267,2.9253612,2.993181,6.0975685,4.881602,-0.7449463,1.1772443
12.703062,12.543303,5.118777,3.1560555,5.8316855,5.845138,6.004887,7.113145,3.4398682,3.417514,6.9176292,4.1932597,3.5669868,2.8280032,3.0405867,3.2066667,6.128706,4.972783,-0.5959976,1.2577181
12.7878895,12.164137,5.1021557,3.057915,5.6083302,6.108762,5.8340435,7.2860875,4.697312,3.605903,6.871364,4.3155785,4.168675,3.5391552,3.404212,3.5426717,5.6125417,4.8340116,0.4381778,1.8647373
12.706293,12.479744,5.1253295,3.1197147,5.725544,5.720134,6.1655183,7.026477,3.310123,3.6372473,6.677973,4.2004647,3.7174528,2.8410408,3.0287356,3.0257027,6.1125426,4.947844,-0.51974946,1.2742659
13.037209,12.330154,5.160521,2.8708568,5.9177575,5.107159,6.3317995,5.797437,1.2828188,3.7531922,6.7614336,4.3469214,3.7391753,2.1802118,2.9414198,2.8951793,6.801974,4.706327,0.38706386,1.7167332
-3.9543586,5.720856,5.0633473,6.7315083,4.1891775,3.0419366,-0.9073999,5.8307247,7.5021152,4.7580233,6.823219,3.1695466,8.302252,8.802618,5.9677587,4.5635796,3.2212405,3.3207278,4.6738334,5.4022393
12.840981,12.225465,5.1882606,2.8819804,5.8244467,5.508528,6.2286253,6.790149,2.8218977,3.653716,6.6574197,4.427824,3.7226784,2.6011243,3.0248077,3.0104206,6.289083,5.0179057,-0.19786261,1.337621
12.906488,13.155733,5.0028577,3.3429246,5.8116117,5.525787,6.112183,5.8470483,1.7190855,3.6180527,7.109246,3.7869563,3.7533433,2.467791,3.068107,3.1479588,6.6684713,4.3024607,0.13722414,1.9200354
13.00389,12.744012,5.159103,2.9264114,5.7960706,5.2912645,6.352951,6.108413,1.8839272,3.8234766,6.685182,4.210551,3.850345,2.3411648,2.9908903,2.8770568,6.5732427,4.59363,0.15452866,1.6224029
12.857726,12.307731,5.1866655,2.8851616,5.8291545,5.4568987,6.2659016,6.6943107,2.6222758,3.67642,6.647477,4.3965926,3.7105405,2.5234456,2.999023,2.962766,6.354951,4.977481,-0.21451847,1.3333241
12.461243,10.442726,4.936216,3.4176292,5.937273,5.335633,5.9299297,6.064654,1.948833,3.4745975,6.893849,4.424016,3.4432101,3.0273063,2.9496868,3.1954103,6.5749607,5.4043713,0.35295767,1.8672559
-4.2424793,5.7868485,5.129793,6.629948,4.237262,2.9743183,-1.0350715,5.7561827,7.4673805,4.7534165,6.9020605,2.9986093,8.417414,8.670651,5.990897,4.481606,3.3028586,3.2175267,4.673574,5.4705896
12.485906,9.321111,4.942574,3.3223357,5.924849,5.050694,5.946023,5.677781,1.6768819,3.6475945,6.6995792,4.719308,3.5973058,3.256241,2.8980482,3.1104262,6.5932803,5.6017146,1.108936,2.1673968
12.701976,12.68415,5.101072,3.1914823,5.8833766,5.7969575,6.0205064,6.9733133,3.070251,3.370455,6.9920096,4.1347227,3.467827,2.6619666,3.0155556,3.198452,6.2755256,4.930457,-0.6953198,1.2394304
-4.1548166,5.8351903,5.0054917,6.4821944,4.2034826,3.0872931,-0.9908947,5.728814,7.449011,4.7704005,6.787453,2.912664,8.3353195,8.58094,6.057005,4.5353675,3.2771556,3.3398256,4.668898,5.596493
12.933297,12.8061,4.9561,3.349935,5.8026066,5.624395,5.9503784,5.7100425,1.8675534,3.578272,7.28299,3.8340194,3.938091,2.6843426,3.2887912,3.460636,6.61811,4.2636366,0.7408956,2.3470104
-3.8516603,5.645394,5.0769696,6.671842,4.2297096,3.0755067,-0.7065758,5.6685195,7.3025723,4.769215,6.770823,3.0940268,8.300607,8.616801,5.8754377,4.487297,3.356588,3.2617438,4.7761145,5.3371778
12.796754,12.366851,4.9892373,3.2929602,5.8722878,5.51065,6.0476127,5.964229,1.7567017,3.5296214,7.110912,4.009724,3.6791358,2.5574572,3.1408536,3.283692,6.674563,4.6574125,0.23121502,1.9431342
12.845963,12.324387,4.9813313,3.2854123,5.6150813,6.1105947,5.7097316,6.5960603,3.9240832,3.5810335,7.2151847,4.0302796,4.2981715,3.503282,3.578718,3.8095226,5.873992,4.4603596,1.0260478,2.468018
12.939038,12.565446,5.123651,2.9974608,5.8412533,5.3116875,6.292817,6.0865436,1.7766343,3.7345533,6.774009,4.198619,3.755642,2.348335,3.0006013,2.9520233,6.6314483,4.677098,0.10980359,1.6404281
-3.9293556,5.588357,5.080522,6.540418,4.2701287,3.2150655,-0.6230512,5.677361,7.231396,4.740059,6.86298,3.073035,8.23333,8.678112,5.8581715,4.467415,3.2085712,3.2221642,4.7677636,5.5733104
13.076748,13.015321,5.11534,3.0305638,5.904234,5.209895,6.2814083,5.646689,1.1593575,3.7034378,6.9470987,4.0642233,3.7231505,2.1159716,2.9385972,2.9343107,6.860297,4.3887916,0.277486,1.788225
12.50083,11.655624,4.9500265,3.4270346,5.989076,5.615567,5.924227,6.413945,2.0666854,3.2684486,7.155162,4.153405,3.2961123,2.6638312,3.0683138,3.3555515,6.631266,5.1762476,-0.35460886,1.5955865
12.475766,10.250568,4.983856,3.3073378,5.92015,5.356905,5.930183,6.2772512,2.3202372,3.4977903,6.7975054,4.5676937,3.49464,3.1302493,2.947553,3.182014,6.4314446,5.5171227,0.39642182,1.7891432
12.552893,9.400246,4.9676204,3.25294,5.912437,4.999352,5.9916515,5.6197658,1.6218629,3.706019,6.654309,4.741769,3.6596868,3.2062452,2.8928287,3.0655048,6.604408,5.540093,1.2047422,2.1875904
-4.229399,5.8638453,5.0246153,6.456764,4.188842,3.0472884,-1.0888804,5.8034797,7.506974,4.783314,6.824774,2.8315735,8.308901,8.592802,6.127828,4.557582,3.244687,3.3499126,4.590802,5.706805
12.983683,12.369459,5.176874,2.8620758,5.8283544,5.20192,6.372905,6.1104217,1.8032115,3.827557,6.6143093,4.349864,3.8088486,2.3355358,2.9504912,2.8346064,6.5976973,4.7611375,0.19529271,1.5764679
13.0475235,13.227954,5.050735,3.220577,5.839669,5.2545533,6.252126,5.464773,1.0838562,3.747662,7.0010557,3.8482702,3.7784297,2.2242339,2.939855,2.9308279,6.859571,4.1922116,0.34154665,1.9412838
12.967409,13.076291,5.000588,3.3420353,5.848468,5.2817054,6.194954,5.414296,1.0149186,3.6979115,7.063629,3.790142,3.7208197,2.2954578,2.9434862,2.9812896,6.8890157,4.234833,0.31984717,1.9962701
13.053594,12.714352,5.1440616,2.9523225,5.779408,5.248161,6.32971,5.8890953,1.7338096,3.8654945,6.717087,4.178827,3.9331377,2.388888,2.9969234,2.8906856,6.6055045,4.488508,0.43057498,1.8036655
12.470194,10.163833,4.945345,3.3875017,5.887298,5.3148117,5.9213734,6.0788813,2.1755342,3.554326,6.7966313,4.5064874,3.5550342,3.2068422,2.9490824,3.1714725,6.4627404,5.446162,0.58125174,1.9488552
-3.7966182,5.4370832,5.1408334,6.2536535,4.283566,3.2962027,-0.25630978,5.5899177,6.8309183,4.814435,6.9257545,2.6632802,8.012252,8.290511,5.778574,4.4379826,3.3089247,3.1510322,4.7099752,5.961318
